unit_nr,time_cycles,op_setting_1,op_setting_2,sensor_2,sensor_3,sensor_4,sensor_7,sensor_11,sensor_12,sensor_15,sensor_21,failure_within_30
5,131,0.0001,-0.0002,642.21,1586.16,1397.93,554.12,47.38,522.6,8.4124,23.2558,0
5,132,0.0021,-0.0002,642.43,1591.74,1399.12,554.63,47.26,522.04,8.4106,23.2871,0
5,133,-0.0037,-0.0003,642.28,1589.63,1404.86,553.91,47.3,521.62,8.4125,23.2596,0
5,134,-0.0029,-0.0003,641.32,1585.83,1399.74,554.34,47.38,521.86,8.4053,23.4019,0
5,135,0.0007,0.0001,641.98,1587.28,1402.53,554.09,47.23,522.34,8.4215,23.4529,0
5,136,-0.0021,-0.0002,641.52,1578.2,1402.29,554.81,47.2,521.98,8.4259,23.3288,0
5,137,-0.0024,-0.0002,642.24,1584.09,1401.1,554.89,47.4,522.14,8.4328,23.3137,0
5,138,-0.0025,0.0003,641.67,1583.46,1399.78,554.45,47.18,521.86,8.3749,23.4072,0
5,139,-0.0009,0.0003,642.33,1584.72,1401.56,555.09,47.27,522.2,8.4223,23.3578,0
5,140,0.003,0.0,642.83,1585.38,1401.41,553.73,47.21,522.32,8.4191,23.2958,0
5,141,0.0013,0.0004,641.74,1588.78,1399.09,554.44,47.33,521.88,8.4425,23.4524,0
5,142,-0.0006,0.0004,642.36,1585.52,1402.08,554.61,47.2,522.07,8.4021,23.3333,0
5,143,0.0004,-0.0003,642.4,1587.63,1397.69,554.91,47.28,522.06,8.3784,23.4932,0
5,144,0.0006,0.0001,642.35,1580.32,1398.33,554.21,47.32,522.06,8.3952,23.3937,0
5,145,0.0015,-0.0003,642.31,1592.74,1402.0,554.58,47.32,522.15,8.4079,23.3737,0
5,146,0.0009,0.0001,642.77,1593.16,1407.3,553.9,47.24,521.91,8.396,23.2991,0
5,147,0.0022,-0.0004,642.01,1591.29,1400.0,553.86,47.33,522.35,8.3754,23.3927,0
5,148,-0.002,-0.0001,642.24,1583.74,1397.13,554.64,47.35,522.37,8.4175,23.4523,0
5,149,-0.0008,-0.0002,642.53,1585.65,1401.78,553.95,47.12,521.78,8.4133,23.3417,0
5,150,0.0004,0.0001,641.86,1583.1,1410.38,553.81,47.44,522.02,8.4127,23.3477,0
5,151,0.001,-0.0,642.03,1588.2,1406.3,554.4,47.28,521.81,8.4232,23.3254,0
5,152,0.0002,-0.0003,641.87,1583.85,1395.92,553.55,47.36,522.37,8.4163,23.3302,0
5,153,0.0019,0.0002,642.62,1589.26,1406.59,554.39,47.44,522.07,8.425,23.3812,0
5,154,-0.0019,-0.0001,642.24,1581.11,1394.88,554.47,47.44,521.91,8.4069,23.4176,0
5,155,0.0005,-0.0002,642.32,1584.17,1399.99,554.56,47.32,521.83,8.4703,23.3817,0
5,156,-0.0012,-0.0003,642.24,1590.06,1401.26,553.05,47.37,522.19,8.4005,23.2654,0
5,157,0.0006,0.0001,642.13,1589.32,1404.11,554.02,47.44,521.76,8.412,23.3554,0
5,158,-0.0001,-0.0005,641.88,1592.3,1400.2,553.82,47.23,521.6,8.4106,23.2331,0
5,159,-0.0007,-0.0001,642.42,1585.25,1410.83,553.99,47.45,521.64,8.3972,23.3098,0
5,160,0.0022,0.0004,642.28,1589.77,1407.02,553.84,47.11,521.65,8.4285,23.3987,0
5,161,0.0019,-0.0005,642.04,1587.84,1408.28,553.85,47.47,522.19,8.4065,23.3001,0
5,162,-0.0017,0.0004,642.07,1586.84,1401.45,554.61,47.29,522.25,8.4047,23.3782,0
5,163,-0.001,0.0004,642.63,1594.42,1403.54,553.72,47.49,521.72,8.4168,23.2216,0
5,164,-0.0019,-0.0001,642.56,1591.76,1397.82,554.5,47.55,521.95,8.431,23.3994,0
5,165,0.0007,0.0003,642.53,1592.1,1405.58,553.89,47.38,522.03,8.3896,23.2691,0
5,166,-0.0021,-0.0004,642.7,1587.64,1398.78,554.41,47.41,522.02,8.4194,23.3141,0
5,167,-0.0004,0.0003,642.54,1585.36,1398.88,554.44,47.3,522.33,8.4001,23.3531,0
5,168,-0.0004,-0.0004,642.22,1584.33,1406.51,553.71,47.22,521.54,8.4284,23.3666,0
5,169,-0.003,0.0001,642.61,1584.53,1404.83,553.94,47.51,521.47,8.4577,23.3704,0
5,170,0.0009,-0.0004,642.8,1590.51,1406.09,553.83,47.57,521.96,8.3779,23.4814,0
5,171,-0.0032,0.0003,642.41,1585.41,1405.3,553.62,47.53,521.62,8.4307,23.3103,0
5,172,0.0019,0.0001,642.05,1581.11,1409.15,554.47,47.48,521.97,8.4525,23.2871,0
5,173,0.0055,0.0,642.61,1578.99,1399.72,554.43,47.38,522.11,8.4031,23.3066,0
5,174,0.001,0.0,642.28,1585.0,1405.4,553.46,47.37,521.69,8.3928,23.4187,0
5,175,-0.0002,0.0004,642.07,1591.64,1407.55,553.65,47.45,521.74,8.4409,23.263,0
5,176,-0.0029,-0.0,642.25,1587.02,1406.02,553.7,47.39,521.87,8.4462,23.2718,0
5,177,-0.0043,-0.0002,642.32,1593.2,1404.8,554.05,47.49,522.42,8.4426,23.4318,0
5,178,-0.0022,-0.0004,642.19,1584.35,1400.44,553.8,47.28,521.81,8.4278,23.3663,0
5,179,0.001,0.0002,642.66,1585.57,1404.91,553.92,47.33,521.72,8.4047,23.3704,0
5,180,-0.0023,0.0003,642.93,1589.16,1401.28,554.39,47.3,521.83,8.4082,23.3568,0
5,181,0.0012,-0.0,642.13,1585.09,1406.41,553.92,47.24,521.95,8.4198,23.37,0
5,182,-0.0015,0.0001,641.97,1587.0,1410.72,553.43,47.5,522.09,8.4283,23.3856,0
5,183,0.0004,-0.0003,642.35,1587.85,1414.51,554.04,47.57,521.88,8.446,23.2491,0
5,184,0.0018,-0.0005,642.56,1590.2,1405.85,553.53,47.45,522.23,8.4128,23.3167,0
5,185,-0.0014,-0.0004,642.49,1589.31,1409.3,553.25,47.38,521.81,8.4278,23.3935,0
5,186,0.0002,-0.0004,641.84,1589.4,1403.46,554.15,47.47,521.63,8.4043,23.3886,0
5,187,-0.0003,0.0004,642.99,1586.12,1401.97,553.8,47.52,521.82,8.4362,23.322,0
5,188,0.0004,-0.0004,642.91,1587.14,1406.65,553.35,47.32,521.95,8.4366,23.2728,0
5,189,0.0005,-0.0004,643.18,1582.91,1411.05,553.77,47.32,521.53,8.4415,23.3599,0
5,190,-0.0063,-0.0005,641.95,1592.58,1405.86,552.91,47.41,521.8,8.44,23.3148,0
5,191,-0.0042,0.0002,642.4,1580.79,1401.97,553.1,47.46,521.68,8.4429,23.4181,0
5,192,-0.0008,0.0004,643.06,1589.78,1408.25,553.33,47.43,521.74,8.4332,23.3124,0
5,193,-0.0003,0.0001,642.55,1589.42,1414.49,552.88,47.57,521.71,8.4162,23.2404,0
5,194,0.0003,0.0004,642.47,1592.41,1405.27,553.82,47.53,521.62,8.4461,23.2218,0
5,195,-0.0005,-0.0,642.4,1590.34,1421.88,553.55,47.36,521.68,8.4053,23.215,0
5,196,0.0025,0.0,642.36,1596.19,1412.29,553.47,47.57,521.4,8.4615,23.3996,0
5,197,0.0021,-0.0003,642.43,1590.01,1403.3,553.4,47.33,521.47,8.4338,23.3149,0
5,198,0.0039,-0.0004,642.75,1591.13,1409.6,553.37,47.49,521.25,8.434,23.3705,0
5,199,0.0001,-0.0005,642.77,1595.73,1399.32,553.35,47.66,521.76,8.4662,23.1856,0
5,200,0.0028,0.0,642.45,1585.8,1404.94,553.35,47.43,521.18,8.4308,23.1455,0
5,201,-0.0025,0.0003,642.26,1589.08,1407.48,553.72,47.51,521.6,8.4336,23.1862,0
5,202,-0.0019,-0.0,642.63,1592.03,1418.05,553.57,47.53,521.42,8.4207,23.281,0
5,203,0.0015,0.0004,643.22,1589.02,1406.81,552.99,47.52,521.88,8.4343,23.2729,0
5,204,-0.0005,-0.0,642.67,1595.31,1414.63,553.85,47.5,520.88,8.4085,23.354,0
5,205,-0.001,-0.0005,642.58,1584.22,1402.8,553.92,47.47,521.79,8.4667,23.3226,0
5,206,0.0012,-0.0004,642.6,1589.26,1412.15,553.33,47.53,521.6,8.4329,23.2004,0
5,207,0.0008,-0.0003,642.59,1585.09,1418.64,553.19,47.69,521.33,8.4453,23.3964,0
5,208,-0.0006,-0.0001,643.29,1598.96,1410.31,553.17,47.42,521.75,8.4586,23.2974,0
5,209,-0.0002,0.0001,642.75,1588.4,1407.83,552.95,47.79,521.94,8.4047,23.3604,0
5,210,0.0015,0.0004,643.25,1601.16,1414.9,553.48,47.56,521.56,8.4438,23.3408,0
5,211,0.0004,-0.0001,642.81,1593.96,1410.44,553.41,47.45,520.91,8.4713,23.2832,0
5,212,-0.0026,-0.0001,643.46,1588.53,1407.63,553.14,47.74,521.0,8.4559,23.17,0
5,213,-0.0027,0.0001,642.61,1592.49,1411.76,553.11,47.64,521.22,8.4424,23.2581,0
5,214,-0.0007,-0.0,642.41,1590.22,1415.59,553.06,47.56,521.9,8.41,23.2393,0
5,215,0.003,-0.0,643.25,1598.9,1414.35,552.63,47.58,521.17,8.4817,23.1971,0
5,216,0.0014,-0.0004,642.33,1597.02,1419.51,553.25,47.6,520.88,8.4257,23.2079,0
5,217,-0.001,0.0004,642.69,1590.44,1411.58,553.41,47.58,521.49,8.4691,23.2088,0
5,218,-0.0014,0.0001,643.14,1593.78,1412.19,553.2,47.55,521.84,8.4446,23.0964,0
5,219,-0.0027,-0.0002,642.85,1591.7,1410.72,552.88,47.71,521.26,8.4295,23.2752,0
5,220,-0.0011,-0.0,642.63,1591.54,1412.16,553.48,47.59,521.68,8.4664,23.1496,0
5,221,0.0034,0.0001,642.84,1599.89,1411.56,553.3,47.68,520.67,8.4499,23.2008,0
5,222,-0.0009,0.0003,642.6,1593.52,1413.57,553.17,47.7,520.92,8.4755,23.253,0
5,223,0.0015,-0.0003,642.33,1598.78,1414.61,553.29,47.72,520.86,8.4987,23.2127,0
5,224,0.0017,0.0005,642.94,1594.2,1409.75,553.0,47.47,521.18,8.4638,23.3276,0
5,225,0.0009,-0.0004,642.92,1592.04,1420.41,553.01,47.71,520.41,8.4576,23.1596,0
5,226,-0.0031,-0.0001,642.71,1595.56,1410.58,553.43,47.59,521.33,8.4653,23.3102,0
5,227,0.0013,-0.0001,642.72,1597.53,1409.96,552.61,47.85,521.23,8.4805,23.2685,0
5,228,0.0011,-0.0001,642.73,1595.91,1416.9,553.26,47.75,520.64,8.4462,23.2278,0
5,229,-0.0018,-0.0004,643.36,1599.17,1410.49,552.54,47.64,521.14,8.4722,23.245,0
5,230,-0.0011,0.0003,643.4,1595.61,1422.13,552.73,47.69,521.21,8.4637,23.2551,0
5,231,0.0022,0.0003,642.73,1585.5,1418.89,552.79,47.82,521.18,8.4484,23.2363,0
5,232,-0.0011,-0.0001,642.72,1599.3,1412.06,552.8,47.8,520.94,8.4974,23.2672,0
5,233,0.0002,-0.0004,643.7,1596.32,1410.89,553.12,47.78,521.04,8.4873,23.2345,0
5,234,0.0019,0.0002,642.34,1603.24,1414.62,552.73,47.67,521.07,8.4239,23.1835,0
5,235,-0.0026,-0.0002,643.17,1597.63,1414.36,552.8,47.73,520.52,8.4749,23.2203,0
5,236,0.0016,-0.0002,643.25,1593.6,1413.45,553.3,47.78,521.03,8.4957,23.1579,0
5,237,0.0003,-0.0002,643.68,1589.94,1416.89,553.0,47.98,521.55,8.4604,23.17,0
5,238,0.0011,-0.0004,643.14,1595.09,1420.25,553.35,47.77,520.63,8.4438,23.0958,0
5,239,-0.0038,0.0002,643.05,1601.15,1418.73,553.54,47.85,521.51,8.4813,23.192,1
5,240,0.001,0.0001,643.41,1587.88,1420.74,552.8,47.84,521.47,8.4942,23.1828,1
5,241,0.0007,0.0,642.99,1592.89,1428.4,552.57,47.57,521.03,8.487,23.2378,1
5,242,0.0021,-0.0005,643.07,1603.83,1416.36,552.37,47.91,521.5,8.5047,23.2526,1
5,243,0.0029,0.0001,643.25,1599.63,1418.14,552.95,47.95,520.69,8.4759,23.0681,1
5,244,0.0002,-0.0001,642.95,1591.37,1422.41,553.16,47.83,520.75,8.481,23.0463,1
5,245,0.001,0.0001,643.13,1599.31,1421.8,552.46,47.96,520.54,8.4866,23.2506,1
5,246,-0.0003,-0.0001,643.49,1600.21,1422.59,552.52,47.79,520.38,8.4931,23.2279,1
5,247,0.0005,0.0,643.4,1601.11,1416.75,551.86,47.87,520.01,8.482,23.1255,1
5,248,0.0001,0.0001,643.45,1594.09,1422.62,552.66,48.03,520.51,8.4656,23.196,1
5,249,-0.0041,0.0002,643.56,1597.93,1423.94,551.98,47.9,520.36,8.5371,23.2299,1
5,250,0.0004,0.0004,643.14,1596.58,1425.52,552.79,47.85,520.57,8.4391,23.0257,1
5,251,-0.0031,0.0002,643.59,1599.58,1423.26,551.47,47.72,520.49,8.4868,23.125,1
5,252,-0.0013,-0.0001,643.71,1598.85,1419.15,551.81,47.82,520.42,8.4737,23.239,1
5,253,0.0032,-0.0004,643.59,1602.52,1423.22,551.61,48.08,520.82,8.509,23.1336,1
5,254,0.0043,-0.0005,643.3,1591.58,1424.36,551.48,47.85,520.07,8.516,23.0446,1
5,255,-0.0015,-0.0003,643.46,1594.11,1428.03,551.73,48.19,520.38,8.4968,23.2145,1
5,256,0.0007,0.0005,643.66,1602.29,1431.89,551.4,47.82,520.46,8.5036,23.0656,1
5,257,0.0011,0.0004,643.22,1604.25,1424.27,552.21,48.27,519.88,8.5263,23.2326,1
5,258,0.0007,-0.0002,643.44,1596.35,1427.69,552.5,48.06,520.59,8.5105,23.1169,1
5,259,-0.0018,-0.0003,643.78,1608.65,1420.14,551.42,48.05,520.12,8.539,23.0195,1
5,260,0.0046,-0.0004,643.25,1607.39,1425.28,552.24,47.96,520.06,8.4948,23.1449,1
5,261,0.0014,0.0005,643.27,1600.6,1421.13,552.07,48.13,520.63,8.495,23.1152,1
5,262,-0.001,0.0001,643.56,1601.82,1424.81,552.49,47.86,519.95,8.4983,23.0929,1
5,263,-0.0013,-0.0003,643.95,1608.2,1421.15,551.57,48.04,520.05,8.5201,23.1361,1
5,264,0.004,-0.0005,643.77,1606.55,1425.39,551.7,48.26,519.83,8.5297,23.1132,1
5,265,0.0028,-0.0003,643.8,1605.53,1424.57,551.37,48.03,519.8,8.541,23.0857,1
5,266,0.0,-0.0002,643.38,1609.33,1434.4,552.35,48.24,519.57,8.5254,23.1621,1
5,267,0.0018,0.0001,643.73,1609.41,1430.25,551.55,48.26,519.66,8.5292,23.0566,1
5,268,0.0033,-0.0002,644.02,1608.65,1434.59,552.22,48.15,520.1,8.5196,23.118,1
5,269,0.0022,0.0003,643.46,1597.28,1430.74,550.77,48.26,519.86,8.5209,23.0296,1
6,1,-0.0019,0.0003,642.73,1584.4,1412.34,552.99,47.56,521.69,8.4286,23.3086,0
6,2,0.0021,-0.0004,642.07,1590.38,1401.1,553.02,47.65,521.03,8.4343,23.2645,0
6,3,-0.0031,0.0001,642.57,1588.18,1405.86,552.76,47.49,521.68,8.4072,23.2163,0
6,4,0.0006,0.0,641.97,1589.4,1401.21,553.1,47.38,521.84,8.4012,23.3215,0
6,5,0.0029,-0.0005,642.62,1595.13,1409.67,553.27,47.49,521.37,8.4583,23.324,0
6,6,0.0038,0.0002,642.33,1589.59,1408.46,553.91,47.49,521.29,8.4994,23.2869,0
6,7,-0.0003,0.0005,642.44,1586.65,1403.63,553.28,47.49,521.38,8.4163,23.2894,0
6,8,0.0004,-0.0003,642.33,1586.78,1404.99,553.89,47.69,521.71,8.4739,23.287,0
6,9,0.0012,-0.0004,643.36,1585.15,1407.48,553.54,47.6,522.21,8.4614,23.3138,0
6,10,0.0,-0.0003,642.81,1587.89,1414.99,553.28,47.45,521.08,8.4129,23.2454,0
6,11,0.0039,-0.0005,642.5,1586.81,1401.78,552.84,47.67,521.55,8.4694,23.3941,0
6,12,-0.0033,-0.0,642.28,1594.5,1404.65,552.36,47.4,521.25,8.4313,23.3945,0
6,13,0.002,0.0002,642.37,1589.99,1409.91,553.67,47.6,520.78,8.4537,23.3845,0
6,14,-0.0035,0.0003,642.91,1592.99,1406.48,553.98,47.61,521.79,8.4495,23.3262,0
6,15,-0.001,-0.0004,642.55,1584.5,1410.62,553.84,47.59,521.53,8.4468,23.3293,0
6,16,0.0003,0.0002,643.02,1589.35,1411.03,553.15,47.68,521.48,8.4485,23.3919,0
6,17,0.0015,-0.0005,643.11,1588.67,1411.59,552.85,47.49,521.35,8.445,23.2692,0
6,18,0.003,0.0005,642.68,1587.04,1410.2,552.43,47.7,521.41,8.4504,23.4346,0
6,19,0.0031,-0.0,642.19,1588.21,1408.93,552.77,47.59,522.16,8.4358,23.2571,0
6,20,0.0002,-0.0004,642.63,1590.31,1405.84,553.16,47.47,521.32,8.4163,23.2654,0
6,21,0.0014,0.0005,642.41,1587.62,1411.2,553.52,47.51,521.03,8.4108,23.2284,0
6,22,0.0001,0.0004,642.75,1586.8,1412.36,553.78,47.53,521.78,8.4461,23.2824,0
6,23,-0.0035,0.0,642.65,1592.61,1405.78,552.93,47.49,521.47,8.4343,23.2665,0
6,24,0.0013,-0.0002,642.64,1587.84,1408.88,552.66,47.54,521.47,8.4512,23.2691,0
6,25,-0.0025,-0.0005,642.6,1588.2,1404.17,553.01,47.37,521.51,8.4449,23.2809,0
6,26,0.0023,0.0003,643.19,1591.45,1409.38,553.53,47.59,521.75,8.4876,23.3463,0
6,27,-0.002,0.0002,642.91,1587.33,1408.41,553.68,47.56,521.33,8.4485,23.4141,0
6,28,0.0024,0.0003,642.68,1590.93,1407.17,553.42,47.58,521.25,8.4252,23.27,0
6,29,0.0036,-0.0003,642.02,1587.92,1411.63,552.83,47.36,521.17,8.414,23.1688,0
6,30,-0.0012,-0.0001,642.1,1583.0,1409.32,553.29,47.46,521.46,8.4518,23.388,0
6,31,-0.0013,-0.0002,642.36,1591.59,1402.06,553.17,47.48,521.13,8.4004,23.3245,0
6,32,-0.0002,-0.0005,643.03,1588.4,1407.94,553.34,47.53,521.57,8.4248,23.4517,0
6,33,0.0027,-0.0003,642.59,1590.24,1400.61,553.47,47.51,521.73,8.4597,23.3406,0
6,34,-0.001,0.0005,642.41,1593.18,1412.46,553.22,47.53,520.92,8.3972,23.2439,0
6,35,-0.0021,0.0002,642.81,1581.62,1406.36,553.45,47.44,521.76,8.4314,23.2475,0
6,36,-0.0032,0.0003,642.88,1587.89,1410.89,553.71,47.55,520.89,8.4222,23.2876,0
6,37,-0.001,0.0002,642.47,1591.16,1409.57,553.08,47.57,521.27,8.4108,23.3248,0
6,38,0.0013,-0.0001,642.47,1586.16,1407.91,553.28,47.55,521.36,8.439,23.3234,0
6,39,-0.0035,-0.0003,642.68,1588.69,1410.96,553.47,47.5,521.12,8.4124,23.2799,0
6,40,0.0016,-0.0,642.67,1584.77,1414.82,553.58,47.4,521.46,8.4366,23.3596,0
6,41,0.0032,0.0001,643.18,1586.37,1409.15,552.81,47.43,520.88,8.4154,23.2997,0
6,42,-0.001,0.0003,641.82,1583.49,1409.75,553.23,47.51,521.5,8.4311,23.24,0
6,43,0.004,0.0004,642.98,1587.55,1403.0,552.65,47.55,520.8,8.4261,23.3042,0
6,44,0.0022,0.0005,642.42,1594.67,1406.01,553.21,47.62,521.45,8.4426,23.3354,0
6,45,-0.0008,0.0,642.41,1588.48,1409.32,553.61,47.54,520.93,8.4607,23.2485,0
6,46,-0.0001,0.0004,642.94,1587.34,1403.16,553.37,47.5,521.49,8.5029,23.2163,0
6,47,-0.0002,-0.0,642.06,1587.53,1405.63,552.47,47.54,521.19,8.4127,23.3982,0
6,48,0.0027,0.0004,642.64,1586.67,1405.29,552.99,47.54,521.21,8.4406,23.3222,0
6,49,-0.0005,0.0002,642.85,1592.36,1412.66,553.58,47.7,521.57,8.4796,23.3686,0
6,50,-0.0027,0.0001,642.55,1591.46,1401.18,553.22,47.62,521.01,8.4519,23.2389,0
6,51,0.0023,-0.0004,643.18,1587.6,1411.46,553.58,47.54,521.57,8.4422,23.2563,0
6,52,-0.0011,-0.0001,642.81,1591.54,1407.97,553.58,47.52,521.32,8.4499,23.3049,0
6,53,-0.0025,0.0001,642.72,1587.56,1411.47,553.47,47.61,521.41,8.4628,23.3784,0
6,54,-0.0023,-0.0004,643.0,1594.48,1408.17,553.57,47.37,520.91,8.452,23.3575,0
6,55,0.001,-0.0001,642.62,1593.8,1410.73,553.6,47.49,521.44,8.4378,23.3015,0
6,56,-0.0037,0.0004,642.53,1589.29,1411.17,553.4,47.49,521.11,8.4589,23.2232,0
6,57,0.0032,-0.0001,642.4,1592.85,1409.82,553.45,47.53,521.1,8.4325,23.3324,0
6,58,-0.0052,-0.0004,642.83,1585.97,1414.39,553.0,47.61,521.14,8.4269,23.1848,0
6,59,0.0014,0.0005,642.99,1588.01,1410.16,552.76,47.58,521.25,8.4444,23.2489,0
6,60,-0.0026,-0.0002,642.75,1590.14,1406.9,552.75,47.47,521.5,8.4205,23.2712,0
6,61,0.0,0.0002,643.24,1595.27,1413.96,553.3,47.87,521.17,8.4707,23.2791,0
6,62,-0.0007,-0.0001,642.59,1593.19,1404.16,553.03,47.37,520.97,8.431,23.2902,0
6,63,0.0015,-0.0005,642.55,1597.51,1412.65,553.6,47.49,521.93,8.4408,23.4008,0
6,64,0.0006,-0.0004,643.19,1589.76,1407.19,553.58,47.52,520.57,8.4561,23.3289,0
6,65,-0.0017,-0.0004,642.56,1591.75,1411.47,553.4,47.68,521.23,8.4261,23.2611,0
6,66,0.0038,0.0003,642.7,1594.43,1408.8,553.41,47.47,521.27,8.4617,23.2412,0
6,67,-0.0005,0.0005,642.87,1588.19,1412.54,553.11,47.45,521.5,8.4238,23.314,0
6,68,0.002,-0.0002,642.66,1587.59,1413.13,553.19,47.61,521.15,8.4473,23.2079,0
6,69,-0.0037,0.0001,642.48,1592.19,1406.96,553.28,47.68,521.25,8.445,23.2988,0
6,70,0.0022,-0.0003,643.06,1599.27,1409.21,553.1,47.5,521.09,8.4269,23.2539,0
6,71,-0.0019,-0.0002,642.89,1594.41,1412.36,553.41,47.59,521.14,8.4253,23.2522,0
6,72,0.0002,0.0003,642.92,1586.94,1415.8,553.13,47.42,521.11,8.466,23.2914,0
6,73,-0.0005,0.0003,643.07,1590.53,1410.2,552.74,47.7,521.03,8.4582,23.1547,0
6,74,0.0021,0.0004,642.53,1588.12,1409.58,552.94,47.65,521.41,8.4368,23.2868,0
6,75,-0.0003,-0.0002,642.69,1583.72,1410.5,552.67,47.66,520.65,8.4528,23.1768,0
6,76,-0.0002,0.0003,642.28,1592.11,1412.11,552.24,47.52,522.03,8.4406,23.2793,0
6,77,-0.0025,0.0003,643.32,1587.84,1416.71,553.91,47.76,521.18,8.3731,23.2879,0
6,78,-0.0009,0.0001,643.26,1586.98,1411.31,553.99,47.44,520.99,8.4405,23.2259,0
6,79,-0.0004,0.0004,643.12,1593.19,1414.85,553.54,47.83,521.2,8.453,23.2171,0
6,80,0.0012,0.0002,642.86,1593.18,1409.06,552.67,47.53,521.16,8.4183,23.3326,0
6,81,-0.0007,-0.0002,642.38,1595.09,1411.1,553.81,47.51,520.97,8.4261,23.2556,0
6,82,0.0019,-0.0002,642.48,1588.5,1410.57,552.88,47.66,521.26,8.461,23.1779,0
6,83,0.0003,-0.0002,642.74,1593.02,1415.45,552.77,47.67,521.04,8.4679,23.149,0
6,84,-0.0003,0.0002,643.14,1584.71,1409.65,553.22,47.66,520.92,8.4291,23.3213,0
6,85,0.0004,-0.0001,642.75,1600.84,1405.68,552.61,47.55,520.75,8.4785,23.1478,0
6,86,0.0003,0.0003,642.72,1595.44,1416.17,552.66,47.48,521.23,8.4256,23.2822,0
6,87,-0.0052,-0.0004,642.6,1588.86,1409.65,553.3,47.53,521.71,8.4544,23.2917,0
6,88,-0.0008,-0.0001,642.92,1590.45,1404.54,553.89,47.52,520.81,8.4613,23.3254,0
6,89,-0.0006,0.0003,643.03,1596.52,1417.55,552.79,47.62,521.21,8.4588,23.2402,0
6,90,0.0021,-0.0003,642.61,1593.37,1413.78,553.14,47.73,520.96,8.4425,23.2619,0
6,91,-0.0007,-0.0001,643.24,1585.21,1406.95,552.88,47.7,521.83,8.4328,23.3813,0
6,92,-0.003,-0.0004,642.8,1591.9,1407.76,552.35,47.63,520.89,8.4485,23.2665,0
6,93,0.0017,-0.0004,642.76,1597.36,1414.44,553.4,47.69,520.97,8.4366,23.3089,0
6,94,-0.0004,-0.0002,642.65,1587.86,1409.07,553.14,47.75,521.28,8.441,23.1543,0
6,95,0.001,0.0001,643.05,1594.11,1412.55,553.76,47.53,521.31,8.44,23.2977,0
6,96,0.0018,-0.0004,642.87,1593.96,1415.55,552.97,47.77,521.04,8.4585,23.2981,0
6,97,-0.001,0.0005,642.89,1590.23,1408.62,552.68,47.67,520.83,8.4826,23.2104,0
6,98,0.0039,0.0003,642.82,1597.14,1416.6,553.32,47.72,521.27,8.4042,23.2394,0
6,99,-0.0021,-0.0005,643.16,1597.69,1412.9,552.68,47.78,521.51,8.4578,23.3449,0
6,100,0.0016,-0.0005,642.73,1592.11,1406.43,552.83,47.58,521.31,8.4534,23.247,0
6,101,0.0017,0.0005,642.49,1594.92,1419.53,553.13,47.68,521.22,8.4841,23.2526,0
6,102,-0.0,0.0005,642.84,1596.24,1412.98,552.57,47.51,520.73,8.4427,23.3435,0
6,103,-0.0026,0.0001,642.46,1588.07,1414.95,553.43,47.63,521.1,8.4697,23.1537,0
6,104,0.0013,-0.0004,642.87,1590.41,1415.34,553.22,47.62,521.3,8.4603,23.3138,0
6,105,0.0035,0.0003,641.96,1587.32,1411.0,552.88,47.55,521.47,8.4821,23.2931,0
6,106,0.0029,-0.0001,643.18,1592.66,1405.57,553.47,47.77,521.06,8.4704,23.3,0
6,107,-0.0004,-0.0004,642.85,1590.97,1409.77,553.18,47.73,521.58,8.4887,23.2435,0
6,108,0.0007,0.0004,643.17,1589.04,1410.71,552.89,47.69,520.74,8.4718,23.161,0
6,109,-0.0022,0.0001,642.92,1590.02,1411.74,552.94,47.57,521.54,8.4538,23.264,0
6,110,0.001,0.0,642.61,1587.91,1409.73,553.39,47.59,520.66,8.408,23.2346,0
6,111,0.0033,0.0002,642.8,1593.61,1415.82,553.26,47.67,521.47,8.4459,23.1654,0
6,112,-0.0023,0.0005,642.52,1599.51,1415.13,552.97,47.59,520.79,8.4752,23.3133,0
6,113,-0.0032,-0.0002,643.26,1596.12,1415.38,552.35,47.47,520.61,8.4536,23.2642,0
6,114,-0.0011,0.0005,643.31,1590.48,1411.76,552.62,47.58,521.3,8.4292,23.2137,0
6,115,-0.0013,-0.0005,643.01,1598.31,1408.65,552.68,47.69,521.42,8.4618,23.2763,0
6,116,0.0034,0.0,642.85,1594.33,1413.04,553.41,47.72,520.72,8.4525,23.1882,0
6,117,-0.0006,-0.0004,643.36,1593.99,1411.06,553.51,47.69,520.81,8.4787,23.2211,0
6,118,-0.004,-0.0,642.68,1593.66,1420.65,552.54,47.77,520.91,8.4578,23.326,0
6,119,-0.0006,0.0003,643.15,1598.18,1417.57,553.83,47.64,520.88,8.4266,23.2015,0
6,120,-0.0023,-0.0005,642.88,1591.39,1411.38,553.03,47.79,520.86,8.4439,23.1803,0
6,121,0.0037,-0.0,642.64,1588.74,1411.89,552.17,47.66,520.7,8.4645,23.261,0
6,122,0.0009,0.0005,642.8,1600.48,1415.47,553.1,47.65,521.3,8.471,23.3114,0
6,123,-0.0005,-0.0003,642.93,1591.88,1411.83,552.6,47.87,520.61,8.4667,23.2467,0
6,124,0.0008,0.0004,642.77,1587.78,1412.33,552.94,47.85,520.24,8.4617,23.1654,0
6,125,0.0038,-0.0005,643.0,1595.44,1410.66,552.75,47.74,520.87,8.4444,23.2842,0
